id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,production_countries,spoken_languages,vote_average,vote_count,popularity,tagline,homepage,budget,revenue
22600,Jerusalema,"This South African movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. After cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot.",Drama|Action|Crime|Foreign,hearing|gang of thieves|organized crime,Daniel Buckland|Robert Hobbs|Rapulana Seiphemo|Jeffrey Zekele|Ronnie Nyakale|Shelley Meskin|Malusi Skenjana|Jafta Mamabolo|Motlatsi Mahloko|Kenneth Nkosi,Ronnie Apteker,2008/2/11,120,Muti Films,South Africa,Afrikaans|English,6.8,16,1.717376,Welcome to the promised land.,,0,0
12612,Freeze Frame,"Sean Veil is an ultra paranoid murder suspect who takes to filming himself round the clock to provide an alibi, just in case he's ever accused of another crime. Problems arise however when the police do come calling and the one tape that can prove his innocence has mysteriously disappeared.",Thriller|Drama|Crime,loss of family|camcorder|alibi|suspect|murder,Lee Evans|Sean McGinley|Ian McNeice|Colin Salmon,Brendan McCarthy|Michael Casey|Martha O'Neill,2004/5/1,99,,United Kingdom|Ireland,English,6.9,18,4.922397,,,0,0
50698,Grave Encounters,A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode.,Thriller|Horror,camcorder|reality|insane asylum|paranormal|haunting|psychiatric hospital|ghost hunting|paranormal investigation|labyrinth|mental asylum|found footage,Sean Rogerson|Juan Riedinger|Ashleigh Gryzko|Mackenzie Gray|Arthur Corber|Benjamin Wilkinson|Michele Cummins|Luis Javier|Shawn Macdonald|Merwin Mondesir,Shawn Angelski,2011/9/9,92,Darclight|Twin Engine Films|Digital Interference Productions,Canada|United States of America,English,6.1,381,13.222268,They Were Searching For Proof.  They Found it.,http://www.grave-encounters.tv/,1000000,0
115210,Stitches,"The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death.",Horror,slapstick|teen angst|slaughter|dark comedy|supernatural being|killer clown|revenge killing,Ross Noble|Tommy Knight|Gemma-Leah Devereux|John McDonnell,Brendan McCarthy|John McDonnell|Julianne Forde|Ruth Treacy,2012/5/19,86,Bórd Scannán na hÉireann|Irish Film Board|Fantastic Films|MPI Media Group|Tailored Films|Solid Entertainment,Ireland,English,5.5,92,7.447714,You'll die laughing...,,100000,95000
34335,Nine Dead,Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies?,Crime|Drama|Horror|Thriller,kidnapping|murder|suspense,Melissa Joan Hart|John Terry|Chip Bent|Lawrence Turner|Edrick Browne|John Cates|Marc Macaulay|Lucille Soong|Ritchie Montgomery,,2010/1/1,98,Hartbreak Films,United States of America,English,5.2,84,9.68793,It doesn't have to end this way,http://www.ninedead.com/,2000000,0
459488,"To Be Frank, Sinatra at 100",,Documentary,music|actors|legendary perfomer|classic hollywood|frank sinatra|singers,Tony Oppedisano,,2015/12/12,,Eyeline Entertainment,United Kingdom,,0,0,0.050625,,,2,0
11302,Bananas,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",Comedy,revolution|political activism|loser,Woody Allen|Louise Lasser|Carlos Montalbán|Nati Abascal|Jacobo Morales|Miguel Ángel Suárez|René Enríquez|Charlotte Rae|Stanley Ackerman|Dorothi Fox,Charles H. Joffe|Jack Rollins|Axel Anderson|Antonio Encarnacion|Jack Grossberg|Manolo Villamil,1971/4/28,82,United Artists|Jack Rollins & Charles H. Joffe Productions,United States of America,English,6.7,165,5.941852,,,2000000,11833696
119458,$upercapitalist,A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control.,Thriller,,Linus Roache|Derek Ting|Richard Ng|Michael Park|Kathy Uyen|Darren E. Scott|Jake Boswell|Theodore Bouloukos|Danny Boushebel|Kenneth Tsang,Derek Ting|James C. Chie,2012/8/10,103,,United States of America|Hong Kong,English,3.5,2,0.174311,Money for Life,http://supercapitalist.net/,0,0
20406,Rockaway,"Trane is a decorated war hero just shipped home to the States from Afghanistan after the brutal murder of his wife and child back in Rockaway, Queens. Upon his return, Trane encounters his old friend Dave, who describes the new forces of crime and prostitution that have moved into their neighborhood and caused the destruction of his family.",Action|Adventure|Drama,,Nicholas Gonzalez|Mario Cimarro|Oleg Taktarov|Vitali Baganov|Ricardo Chavira|David Vadim|Joseph Siravo|Chris Ferry|Delilah Cotto|John Carlino,,2007/7/7,76,Rockaway the Movie|Off Hollywood Pictures|Panamax Films|Crook Brothers Productions,United States of America,English|Deutsch|Pусский|Español,5.8,2,0.361554,,,0,0
3766,The Lady from Shanghai,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,Crime|Drama|Mystery,new york|san francisco|aquarium|shanghai|yacht|romantic rivalry|insurance fraud|court|blonde|suspense|classic noir|film noir,Rita Hayworth|Orson Welles|Everett Sloane|Glenn Anders|Ted de Corsia|Erskine Sanford|Gus Schilling|Lou Merrill|Carl Frank|Evelyn Ellis,Orson Welles|William Castle|Harry Cohn|Richard Wilson,1947/12/24,87,Columbia Pictures Corporation|Mercury Productions,United States of America,广州话 / 廣州話|English,7.2,102,8.055084,I told you... you know nothing about wickedness,,2300000,0
18616,No Man's Land: The Rise of Reeker,"A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker.",Horror|Thriller,sheriff|robber|burned alive|gore|serial killer|grim reaper|desert|held at gunpoint|death|taser|hit by a car|exploding gasoline station|flashback,Stephen Martines|Valerie Cruz|Mircea Monroe|Desmond Askew|Michael Robert Brandon|Michael Muhney|David Stanbra|Robert Pine,Dave Payne|Tina Illman,2008/5/1,88,"Institution, The",United States of America,English|Polski,4.4,27,4.346271,,,2000000,0
18808,Highway,"Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?",Action|Adventure|Drama,road movie,Jake Gyllenhaal|Selma Blair|Jared Leto|John C. McGinley|Jeremy Piven|Kimberley Kates|Mark Rolston|Arden Myrin,,2002/1/1,97,Alex Entertainment Inc.,United States of America,English,5.6,37,3.419685,It started as a desperate escape and became the wildest ride of their lives,,14000000,0
95755,Small Apartments,"When a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him.",Comedy|Crime,,Matt Lucas|Juno Temple|James Caan|Dolph Lundgren|Billy Crystal|Peter Stormare|DJ Qualls|Johnny Knoxville|Rebel Wilson|Rosie Perez,Bonnie Timmermann|Ash R. Shah|David Hillary|Timothy Wayne Peternel,2012/3/10,96,Deviant Films|Morocco Junction Pictures|1812 Productions,United States of America,English,5.7,50,5.100741,,,2000000,0
198062,Coffee Town,Three thirty-something friends band together when their carefree existence is threatened.,Comedy,coffee shop|slacker|thirty something|carefree,Glenn Howerton|Steve Little|Ben Schwartz|Adrianne Palicki|Josh Groban|Perry Joshep|Kristen Riley|Josh Perry|Matt Walsh|Brian Huskey,,2013/7/9,87,,United States of America,English,6.7,45,2.253589,,http://coffeetown.com/,0,0
188652,The Ghastly Love of Johnny X,"A truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! This curious and curiously entertaining story involves one Jonathan Xavier and his devoted misfit gang who, incidentally, have been exiled to Earth from the far reaches of outer space. Johnny's former girlfriend Bliss has left him and stolen his Resurrection Suit, a cosmic, mind-bending uniform that gives the owner power over others. Along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of Kodak's black-and-white Plus-X film stock.",Comedy|Fantasy|Music,,Will Keenan|Creed Bratton|De Anna Joy Brooks|Reggie Bannister|Jed Rowen|Kate Maberly|Paul Williams,,2013/4/26,106,,,English,6.6,8,0.209475,They Sing! They Dance! They're Juvenile Delinquents from Outer Space!,http://johnnyxmovie.com/,0,0
174311,All Is Bright,"Two French Canadian ne’er-do-wells travel to New York City with a scheme to a get rich quick selling Christmas trees. Easygoing charmer Rene (Paul Rudd) clashes with misanthropic ex-con Dennis (Paul Giamatti), whose wife Rene just stole. Still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring Sally Hawkins, by the director of the indie breakout hit Junebug.",Comedy|Drama,christmas tree|salesman|french canadian,Paul Rudd|Paul Giamatti|Sally Hawkins|Peter Hermann|Michael Drayer|Halley Feiffer|Amy Landecker|Curtiss Cook|Morgan Spector|Nikki M. James,Sidney Kimmel|John Penotti|Daniel Carey|Elizabeth Giamatti|Kevin Kasha,2013/9/10,107,Sidney Kimmel Entertainment|Touchy Feely Films|GreenStreet Films,United States of America,English,5.3,36,3.613577,All is busted. All is broke. All is bitter. All is BRIGHT.,,0,0
12602,Die Schlangengrube und das Pendel,"In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.",Mystery|Horror|History,snake|cut-off arm|pit|revitalization|descendant|count|surrealism,Lex Barker|Christopher Lee|Karin Dor|Carl Lange|Christiane Rücker|Vladimir Medar|Dieter Eppler,Erwin Gitt,1967/10/5,85,Constantin Film Produktion,Germany,Deutsch,6.3,12,1.296784,UNBELIEVABLE! Until You See It With Your Own Eyes!,,0,0
153795,Straight A's,"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.",Comedy|Drama,brother brother relationship|drug addiction|sister-in-law,Anna Paquin|Ryan Phillippe|Luke Wilson|Powers Boothe|Riley Thomas Stewart|Ursula Parker|Christa Campbell|Tess Harper|Johnnie Brannon|Kristen Williams,Holly Wiersma|Scoot McNairy|René Besson,2013/1/16,88,Nu Image Films|Millennium Films|The Group Films,United States of America,English,5.2,46,4.50829,,,7000000,0
17768,A Funny Thing Happened on the Way to the Forum,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,Comedy|Music,virgin|ancient rome|freedom|sondheim|slave|based on stage musical|slave owner,Zero Mostel|Phil Silvers|Buster Keaton|Michael Crawford|Jack Gilford|Annette Andre|Michael Hordern|Leon Greene|Roy Kinnear|Alfie Bass,Melvin Frank,1966/10/16,99,United Artists|Melvin Frank Production,United Kingdom|United States of America,English,6.1,24,8.902102,Something for Everyone!,,0,0
13516,Slacker Uprising,"Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag.",Documentary,presidential elections,Michael Moore|Eddie Vedder|Robert Ellis Orrall|Steve Earle|Celeste Zappala|Eric Blickenstaff|Anthony Pietsch|Dante Zappala|Tim Goodrich|Abdul Henderson,Michael Moore|Monica Hampton,2007/9/27,102,,United States of America,English,5.9,10,1.619635,,,0,0
